Year;Country;Country_name;Latitude;Longitude;Sport;Discipline;Gender;Total
1996;ESP;Spain;40,46;-3,75;Cycling;Cycling Road;Men;2
1996;ESP;Spain;40,46;-3,75;Gymnastics;Rhythmic G.;Women;6
1996;ESP;Spain;40,46;-3,75;Handball;Handball;Men;16
1996;ESP;Spain;40,46;-3,75;Hockey;Hockey;Men;16
1996;ESP;Spain;40,46;-3,75;Judo;Judo;Men;1
1996;ESP;Spain;40,46;-3,75;Judo;Judo;Women;2
1996;ESP;Spain;40,46;-3,75;Sailing;Sailing;Men;2
1996;ESP;Spain;40,46;-3,75;Sailing;Sailing;Women;2
1996;ESP;Spain;40,46;-3,75;Tennis;Tennis;Men;1
1996;ESP;Spain;40,46;-3,75;Tennis;Tennis;Women;3
1996;ETH;Ethiopia;9,15;40,49;Athletics;Athletics;Men;1
1996;ETH;Ethiopia;9,15;40,49;Athletics;Athletics;Women;2
1996;FIN;Finland;61,92;25,75;Aquatics;Swimming;Men;1
1996;FIN;Finland;61,92;25,75;Athletics;Athletics;Men;1
1996;FIN;Finland;61,92;25,75;Athletics;Athletics;Women;1
1996;FIN;Finland;61,92;25,75;Wrestling;Wrestling Gre-R;Men;1
1996;FRA;France;46,23;2,21;Athletics;Athletics;Men;1
1996;FRA;France;46,23;2,21;Athletics;Athletics;Women;3
1996;FRA;France;46,23;2,21;Canoe / Kayak;Canoe / Kayak S;Men;3
1996;FRA;France;46,23;2,21;Canoe / Kayak;Canoe / Kayak S;Women;1
1996;FRA;France;46,23;2,21;Cycling;Cycling Road;Women;2
1996;FRA;France;46,23;2,21;Cycling;Cycling Track;Men;6
1996;FRA;France;46,23;2,21;Cycling;Cycling Track;Women;3
1996;FRA;France;46,23;2,21;Cycling;Mountain Bike;Men;1
1996;FRA;France;46,23;2,21;Equestrian;Jumping;Women;1
1996;FRA;France;46,23;2,21;Fencing;Fencing;Men;6
1996;FRA;France;46,23;2,21;Fencing;Fencing;Women;5
1996;FRA;France;46,23;2,21;Judo;Judo;Men;4
1996;FRA;France;46,23;2,21;Judo;Judo;Women;2
1996;FRA;France;46,23;2,21;Rowing;Rowing;Men;8
1996;FRA;France;46,23;2,21;Rowing;Rowing;Women;2
1996;FRA;France;46,23;2,21;Shooting;Shooting;Men;2
1996;FRA;France;46,23;2,21;Wrestling;Wrestling Gre-R;Men;1
1996;GBR;United Kingdom;55,38;-3,44;Aquatics;Swimming;Men;2
1996;GBR;United Kingdom;55,38;-3,44;Athletics;Athletics;Men;10
1996;GBR;United Kingdom;55,38;-3,44;Athletics;Athletics;Women;1
1996;GBR;United Kingdom;55,38;-3,44;Cycling;Cycling Road;Men;2
1996;GBR;United Kingdom;55,38;-3,44;Rowing;Rowing;Men;6
1996;GBR;United Kingdom;55,38;-3,44;Sailing;Sailing;Men;3
1996;GBR;United Kingdom;55,38;-3,44;Tennis;Tennis;Men;2
1996;GEO;Georgia;42,32;43,36;Judo;Judo;Men;1
1996;GEO;Georgia;42,32;43,36;Wrestling;Wrestling Free.;Men;1
1996;GER;Germany;51,17;10,45;Aquatics;Diving;Men;1
1996;GER;Germany;51,17;10,45;Aquatics;Diving;Women;1
1996;GER;Germany;51,17;10,45;Aquatics;Swimming;Men;12
1996;GER;Germany;51,17;10,45;Aquatics;Swimming;Women;18
1996;GER;Germany;51,17;10,45;Archery;Archery;Women;3
1996;GER;Germany;51,17;10,45;Athletics;Athletics;Men;4
1996;GER;Germany;51,17;10,45;Athletics;Athletics;Women;6
1996;GER;Germany;51,17;10,45;Boxing;Boxing;Men;4
1996;GER;Germany;51,17;10,45;Canoe / Kayak;Canoe / Kayak F;Men;10
1996;GER;Germany;51,17;10,45;Canoe / Kayak;Canoe / Kayak F;Women;6
1996;GER;Germany;51,17;10,45;Canoe / Kayak;Canoe / Kayak S;Men;4
1996;GER;Germany;51,17;10,45;Cycling;Cycling Track;Men;1
1996;GER;Germany;51,17;10,45;Cycling;Cycling Track;Women;1
1996;GER;Germany;51,17;10,45;Equestrian;Dressage;Men;2
1996;GER;Germany;51,17;10,45;Equestrian;Dressage;Women;3
1996;GER;Germany;51,17;10,45;Equestrian;Jumping;Men;5
1996;GER;Germany;51,17;10,45;Fencing;Fencing;Women;3
1996;GER;Germany;51,17;10,45;Gymnastics;Artistic G.;Men;1
1996;GER;Germany;51,17;10,45;Judo;Judo;Men;4
1996;GER;Germany;51,17;10,45;Judo;Judo;Women;1
1996;GER;Germany;51,17;10,45;Rowing;Rowing;Men;14
1996;GER;Germany;51,17;10,45;Rowing;Rowing;Women;4
1996;GER;Germany;51,17;10,45;Sailing;Sailing;Men;3
1996;GER;Germany;51,17;10,45;Shooting;Shooting;Men;2
1996;GER;Germany;51,17;10,45;Shooting;Shooting;Women;2
1996;GER;Germany;51,17;10,45;Table Tennis;Table Tennis;Men;1
1996;GER;Germany;51,17;10,45;Tennis;Tennis;Men;2
1996;GER;Germany;51,17;10,45;Weightlifting;Weightlifting;Men;3
1996;GER;Germany;51,17;10,45;Wrestling;Wrestling Free.;Men;1
1996;GER;Germany;51,17;10,45;Wrestling;Wrestling Gre-R;Men;2
1996;GRE;Greece;39,07;21,82;Athletics;Athletics;Women;1
1996;GRE;Greece;39,07;21,82;Gymnastics;Artistic G.;Men;1
1996;GRE;Greece;39,07;21,82;Sailing;Sailing;Men;1
1996;GRE;Greece;39,07;21,82;Weightlifting;Weightlifting;Men;5
1996;HKG;Hong Kong;22,36;114,14;Sailing;Sailing;Women;1
1996;HUN;Hungary;47,16;19,5;Aquatics;Swimming;Men;3
1996;HUN;Hungary;47,16;19,5;Aquatics;Swimming;Women;3
1996;HUN;Hungary;47,16;19,5;Athletics;Athletics;Men;1
1996;HUN;Hungary;47,16;19,5;Boxing;Boxing;Men;1
1996;HUN;Hungary;47,16;19,5;Canoe / Kayak;Canoe / Kayak F;Men;10
1996;HUN;Hungary;47,16;19,5;Canoe / Kayak;Canoe / Kayak F;Women;1
1996;HUN;Hungary;47,16;19,5;Fencing;Fencing;Men;4
1996;HUN;Hungary;47,16;19,5;Fencing;Fencing;Women;1
1996;HUN;Hungary;47,16;19,5;Gymnastics;Artistic G.;Men;1
1996;HUN;Hungary;47,16;19,5;Handball;Handball;Women;16
1996;HUN;Hungary;47,16;19,5;Modern Pentathlon;Modern Pentath.;Men;1
1996;HUN;Hungary;47,16;19,5;Weightlifting;Weightlifting;Men;1
1996;INA;Indonesia;-0,79;113,92;Badminton;Badminton;Men;4
1996;INA;Indonesia;-0,79;113,92;Badminton;Badminton;Women;2
1996;IND;Indonesia;20,59;78,96;Tennis;Tennis;Men;1
1996;IRI;Iran;32,43;53,69;Wrestling;Wrestling Free.;Men;3
1996;IRL;Ireland;53,14;-7,69;Aquatics;Swimming;Women;4
1996;ISR;Israel;31,05;34,85;Sailing;Sailing;Men;1
1996;ITA;Italy;41,87;12,57;Aquatics;Swimming;Men;1
1996;ITA;Italy;41,87;12,57;Aquatics;Water polo;Men;13
1996;ITA;Italy;41,87;12,57;Archery;Archery;Men;3
1996;ITA;Italy;41,87;12,57;Athletics;Athletics;Men;1
1996;ITA;Italy;41,87;12,57;Athletics;Athletics;Women;3
1996;ITA;Italy;41,87;12,57;Canoe / Kayak;Canoe / Kayak F;Men;6
1996;ITA;Italy;41,87;12,57;Canoe / Kayak;Canoe / Kayak F;Women;1
1996;ITA;Italy;41,87;12,57;Cycling;Cycling Road;Women;1
1996;ITA;Italy;41,87;12,57;Cycling;Cycling Track;Men;2
1996;ITA;Italy;41,87;12,57;Cycling;Cycling Track;Women;1
1996;ITA;Italy;41,87;12,57;Cycling;Mountain Bike;Women;1
1996;ITA;Italy;41,87;12,57;Fencing;Fencing;Men;7
1996;ITA;Italy;41,87;12,57;Fencing;Fencing;Women;8
1996;ITA;Italy;41,87;12,57;Gymnastics;Artistic G.;Men;1
1996;ITA;Italy;41,87;12,57;Judo;Judo;Men;1
1996;ITA;Italy;41,87;12,57;Judo;Judo;Women;1
1996;ITA;Italy;41,87;12,57;Rowing;Rowing;Men;2
1996;ITA;Italy;41,87;12,57;Sailing;Sailing;Women;1
1996;ITA;Italy;41,87;12,57;Shooting;Shooting;Men;5
1996;ITA;Italy;41,87;12,57;Volleyball;Volleyball;Men;12
1996;JAM;Jamaica;18,11;-77,3;Athletics;Athletics;Men;7
1996;JAM;Jamaica;18,11;-77,3;Athletics;Athletics;Women;9
1996;JPN;Japan;36,2;138,25;Aquatics;Synchronized S.;Women;10
1996;JPN;Japan;36,2;138,25;Athletics;Athletics;Women;1
1996;JPN;Japan;36,2;138,25;Baseball;Baseball;Men;20
1996;JPN;Japan;36,2;138,25;Cycling;Cycling Track;Men;1
1996;JPN;Japan;36,2;138,25;Judo;Judo;Men;4
1996;JPN;Japan;36,2;138,25;Judo;Judo;Women;4
1996;JPN;Japan;36,2;138,25;Sailing;Sailing;Women;2
1996;JPN;Japan;36,2;138,25;Wrestling;Wrestling Free.;Men;1
1996;KAZ;Kazakhstan;48,02;66,92;Boxing;Boxing;Men;4
1996;KAZ;Kazakhstan;48,02;66,92;Modern Pentathlon;Modern Pentath.;Men;1
1996;KAZ;Kazakhstan;48,02;66,92;Shooting;Shooting;Men;3
1996;KAZ;Kazakhstan;48,02;66,92;Weightlifting;Weightlifting;Men;1
1996;KAZ;Kazakhstan;48,02;66,92;Wrestling;Wrestling Free.;Men;1
1996;KAZ;Kazakhstan;48,02;66,92;Wrestling;Wrestling Gre-R;Men;1
1996;KEN;Kenya;-0,02;37,91;Athletics;Athletics;Men;7
1996;KEN;Kenya;-0,02;37,91;Athletics;Athletics;Women;1
1996;KOR;North Korea;35,91;127,77;Archery;Archery;Men;4
1996;KOR;North Korea;35,91;127,77;Archery;Archery;Women;4
1996;KOR;North Korea;35,91;127,77;Athletics;Athletics;Men;1
1996;KOR;North Korea;35,91;127,77;Badminton;Badminton;Men;2
1996;KOR;North Korea;35,91;127,77;Badminton;Badminton;Women;5
1996;KOR;North Korea;35,91;127,77;Boxing;Boxing;Men;1
1996;KOR;North Korea;35,91;127,77;Gymnastics;Artistic G.;Men;1
1996;KOR;North Korea;35,91;127,77;Handball;Handball;Women;16
1996;KOR;North Korea;35,91;127,77;Hockey;Hockey;Women;16
1996;KOR;North Korea;35,91;127,77;Judo;Judo;Men;4
1996;KOR;North Korea;35,91;127,77;Judo;Judo;Women;4
1996;KOR;North Korea;35,91;127,77;Table Tennis;Table Tennis;Men;2
1996;KOR;North Korea;35,91;127,77;Table Tennis;Table Tennis;Women;2
1996;KOR;North Korea;35,91;127,77;Wrestling;Wrestling Free.;Men;3
1996;KOR;North Korea;35,91;127,77;Wrestling;Wrestling Gre-R;Men;1
1996;LAT;Latvia;56,88;24,6;Canoe / Kayak;Canoe / Kayak F;Men;1
1996;LTU;Lithuania;55,17;23,88;Basketball;Basketball;Men;12
1996;MAS;Malaysia;4,21;101,98;Badminton;Badminton;Men;3
1996;MDA;Moldavia;47,41;28,37;Canoe / Kayak;Canoe / Kayak F;Men;2
1996;MDA;Moldavia;47,41;28,37;Wrestling;Wrestling Gre-R;Men;1
1996;MEX;Mexico;23,63;-102,55;Athletics;Athletics;Men;1
1996;MGL;Mongolia;46,86;103,85;Judo;Judo;Men;1
1996;MOZ;Mozambique;-18,67;35,53;Athletics;Athletics;Women;1
1996;NAM;Namibia;-22,96;18,49;Athletics;Athletics;Men;2
1996;NED;Nederland;52,13;5,29;Aquatics;Swimming;Women;2
1996;NED;Nederland;52,13;5,29;Cycling;Cycling Track;Women;2
1996;NED;Nederland;52,13;5,29;Cycling;Mountain Bike;Men;1
1996;NED;Nederland;52,13;5,29;Equestrian;Dressage;Men;2
1996;NED;Nederland;52,13;5,29;Equestrian;Dressage;Women;4
1996;NED;Nederland;52,13;5,29;Hockey;Hockey;Men;16
1996;NED;Nederland;52,13;5,29;Hockey;Hockey;Women;16
1996;NED;Nederland;52,13;5,29;Judo;Judo;Men;1
1996;NED;Nederland;52,13;5,29;Judo;Judo;Women;2
1996;NED;Nederland;52,13;5,29;Rowing;Rowing;Men;11
1996;NED;Nederland;52,13;5,29;Rowing;Rowing;Women;2
1996;NED;Nederland;52,13;5,29;Sailing;Sailing;Men;1
1996;NED;Nederland;52,13;5,29;Sailing;Sailing;Women;1
1996;NED;Nederland;52,13;5,29;Volleyball;Volleyball;Men;12
1996;NGR;Niger;17,61;8,08;Athletics;Athletics;Women;7
1996;NGR;Niger;17,61;8,08;Boxing;Boxing;Men;1
1996;NGR;Niger;17,61;8,08;Football;Football;Men;18
1996;NOR;Norway;60,47;8,47;Athletics;Athletics;Men;1
1996;NOR;Norway;60,47;8,47;Athletics;Athletics;Women;1
1996;NOR;Norway;60,47;8,47;Canoe / Kayak;Canoe / Kayak F;Men;2
1996;NOR;Norway;60,47;8,47;Football;Football;Women;18
1996;NOR;Norway;60,47;8,47;Rowing;Rowing;Men;2
1996;NOR;Norway;60,47;8,47;Sailing;Sailing;Men;1
1996;NZL;New Zealand;-40,9;174,89;Aquatics;Swimming;Men;2
1996;NZL;New Zealand;-40,9;174,89;Equestrian;Eventing;Men;4
1996;NZL;New Zealand;-40,9;174,89;Equestrian;Eventing;Women;2
1996;NZL;New Zealand;-40,9;174,89;Sailing;Sailing;Women;1
1996;PHI;Philippines;12,88;121,77;Boxing;Boxing;Men;1
1996;POL;Poland;51,92;19,15;Archery;Archery;Women;3
1996;POL;Poland;51,92;19,15;Athletics;Athletics;Men;2
1996;POL;Poland;51,92;19,15;Canoe / Kayak;Canoe / Kayak F;Men;1
1996;POL;Poland;51,92;19,15;Fencing;Fencing;Men;3
1996;POL;Poland;51,92;19,15;Judo;Judo;Men;1
1996;POL;Poland;51,92;19,15;Judo;Judo;Women;1
1996;POL;Poland;51,92;19,15;Sailing;Sailing;Men;1
1996;POL;Poland;51,92;19,15;Shooting;Shooting;Men;1
1996;POL;Poland;51,92;19,15;Shooting;Shooting;Women;2
1996;POL;Poland;51,92;19,15;Weightlifting;Weightlifting;Men;1
1996;POL;Poland;51,92;19,15;Wrestling;Wrestling Gre-R;Men;5
1996;POR;Portugal;39,4;-8,22;Athletics;Athletics;Women;1
1996;POR;Portugal;39,4;-8,22;Sailing;Sailing;Men;2
1996;PRK;North Korea;40,34;127,5;Judo;Judo;Women;1
1996;PRK;North Korea;40,34;127,5;Weightlifting;Weightlifting;Men;2
1996;PRK;North Korea;40,34;127,5;Wrestling;Wrestling Free.;Men;2
1996;PUR;Puerto Rico;27,81;-15,74;Boxing;Boxing;Men;1
1996;ROU;Romania;45,94;24,97;Athletics;Athletics;Women;1
1996;ROU;Romania;45,94;24,97;Boxing;Boxing;Men;2
1996;ROU;Romania;45,94;24,97;Canoe / Kayak;Canoe / Kayak F;Men;4
1996;ROU;Romania;45,94;24,97;Fencing;Fencing;Women;4
1996;ROU;Romania;45,94;24,97;Gymnastics;Artistic G.;Men;2
1996;ROU;Romania;45,94;24,97;Gymnastics;Artistic G.;Women;13
1996;ROU;Romania;45,94;24,97;Rowing;Rowing;Women;11
1996;ROU;Romania;45,94;24,97;Weightlifting;Weightlifting;Men;1
1996;RSA;South Africa;-30,56;22,94;Aquatics;Swimming;Women;3
1996;RSA;South Africa;-30,56;22,94;Athletics;Athletics;Men;2
1996;RUS;Russia;61,52;105,32;Aquatics;Diving;Men;1
1996;RUS;Russia;61,52;105,32;Aquatics;Diving;Women;1
1996;RUS;Russia;61,52;105,32;Aquatics;Swimming;Men;19
1996;RUS;Russia;61,52;105,32;Athletics;Athletics;Men;3
1996;RUS;Russia;61,52;105,32;Athletics;Athletics;Women;7
1996;RUS;Russia;61,52;105,32;Boxing;Boxing;Men;4
1996;RUS;Russia;61,52;105,32;Canoe / Kayak;Canoe / Kayak F;Men;4
1996;RUS;Russia;61,52;105,32;Cycling;Cycling Road;Women;1
1996;RUS;Russia;61,52;105,32;Cycling;Cycling Track;Men;4
1996;RUS;Russia;61,52;105,32;Fencing;Fencing;Men;12
1996;RUS;Russia;61,52;105,32;Fencing;Fencing;Women;3
1996;RUS;Russia;61,52;105,32;Gymnastics;Artistic G.;Men;12
1996;RUS;Russia;61,52;105,32;Gymnastics;Artistic G.;Women;8
1996;RUS;Russia;61,52;105,32;Gymnastics;Rhythmic G.;Women;7
1996;RUS;Russia;61,52;105,32;Modern Pentathlon;Modern Pentath.;Men;1
1996;RUS;Russia;61,52;105,32;Rowing;Rowing;Men;9
1996;RUS;Russia;61,52;105,32;Sailing;Sailing;Men;3
1996;RUS;Russia;61,52;105,32;Shooting;Shooting;Men;2
1996;RUS;Russia;61,52;105,32;Shooting;Shooting;Women;4
1996;RUS;Russia;61,52;105,32;Weightlifting;Weightlifting;Men;3
1996;RUS;Russia;61,52;105,32;Wrestling;Wrestling Free.;Men;4
1996;RUS;Russia;61,52;105,32;Wrestling;Wrestling Gre-R;Men;3
1996;SLO;Slovenia;48,67;19,7;Athletics;Athletics;Women;1
1996;SLO;Slovenia;48,67;19,7;Canoe / Kayak;Canoe / Kayak S;Men;1
1996;SUI;Switzerland;46,82;8,23;Canoe / Kayak;Canoe / Kayak F;Women;4
1996;SUI;Switzerland;46,82;8,23;Cycling;Cycling Road;Men;1
1996;SUI;Switzerland;46,82;8,23;Cycling;Mountain Bike;Men;1
1996;SUI;Switzerland;46,82;8,23;Equestrian;Jumping;Men;1
1996;SUI;Switzerland;46,82;8,23;Gymnastics;Artistic G.;Men;1
1996;SUI;Switzerland;46,82;8,23;Rowing;Rowing;Men;3
1996;SVK;Slovakia;48,67;19,7;Canoe / Kayak;Canoe / Kayak F;Men;1
1996;SVK;Slovakia;48,67;19,7;Canoe / Kayak;Canoe / Kayak S;Men;1
1996;SVK;Slovakia;48,67;19,7;Shooting;Shooting;Men;1
1996;SWE;Sweden;60,13;18,64;Aquatics;Swimming;Men;4
1996;SWE;Sweden;60,13;18,64;Archery;Archery;Men;1
1996;SWE;Sweden;60,13;18,64;Athletics;Athletics;Women;1
1996;SWE;Sweden;60,13;18,64;Canoe / Kayak;Canoe / Kayak F;Women;6
1996;SWE;Sweden;60,13;18,64;Handball;Handball;Men;16
1996;SWE;Sweden;60,13;18,64;Sailing;Sailing;Men;2
1996;SWE;Sweden;60,13;18,64;Wrestling;Wrestling Gre-R;Men;1
1996;SYR;Syria;34,8;39;Athletics;Athletics;Women;1
1996;TGA;Tonga;-19,92;-175,2;Boxing;Boxing;Men;1
1996;THA;Thailand;15,87;100,99;Boxing;Boxing;Men;2
1996;TPE;Taipei;25,03;121,57;Table Tennis;Table Tennis;Women;1
1996;TRI;Trinidad & Tobago;10,69;-61,22;Athletics;Athletics;Men;2
1996;TUN;Tunisia;33,89;9,54;Boxing;Boxing;Men;1
1996;TUR;Turkey;38,96;35,24;Boxing;Boxing;Men;1
1996;TUR;Turkey;38,96;35,24;Weightlifting;Weightlifting;Men;2
1996;TUR;Turkey;38,96;35,24;Wrestling;Wrestling Free.;Men;1
1996;TUR;Turkey;38,96;35,24;Wrestling;Wrestling Gre-R;Men;2
1996;UGA;Uganda;1,37;32,29;Athletics;Athletics;Men;1
1996;UKR;Ukraine;48,38;31,17;Archery;Archery;Women;1
1996;UKR;Ukraine;48,38;31,17;Athletics;Athletics;Men;2
1996;UKR;Ukraine;48,38;31,17;Athletics;Athletics;Women;2
1996;UKR;Ukraine;48,38;31,17;Boxing;Boxing;Men;2
1996;UKR;Ukraine;48,38;31,17;Gymnastics;Artistic G.;Men;8
1996;UKR;Ukraine;48,38;31,17;Gymnastics;Artistic G.;Women;3
1996;UKR;Ukraine;48,38;31,17;Gymnastics;Rhythmic G.;Women;2
1996;UKR;Ukraine;48,38;31,17;Rowing;Rowing;Women;4
1996;UKR;Ukraine;48,38;31,17;Sailing;Sailing;Men;2
1996;UKR;Ukraine;48,38;31,17;Sailing;Sailing;Women;2
1996;UKR;Ukraine;48,38;31,17;Weightlifting;Weightlifting;Men;2
1996;UKR;Ukraine;48,38;31,17;Wrestling;Wrestling Free.;Men;2
1996;UKR;Ukraine;48,38;31,17;Wrestling;Wrestling Gre-R;Men;2
1996;USA;United States;40;-100;Aquatics;Diving;Men;1
1996;USA;United States;40;-100;Aquatics;Diving;Women;1
1996;USA;United States;40;-100;Aquatics;Swimming;Men;28
1996;USA;United States;40;-100;Aquatics;Swimming;Women;32
1996;USA;United States;40;-100;Aquatics;Synchronized S.;Women;10
1996;USA;United States;40;-100;Archery;Archery;Men;4
1996;USA;United States;40;-100;Athletics;Athletics;Men;24
1996;USA;United States;40;-100;Athletics;Athletics;Women;15
1996;USA;United States;40;-100;Baseball;Baseball;Men;20
1996;USA;United States;40;-100;Basketball;Basketball;Men;12
1996;USA;United States;40;-100;Basketball;Basketball;Women;12
1996;USA;United States;40;-100;Boxing;Boxing;Men;6
1996;USA;United States;40;-100;Canoe / Kayak;Canoe / Kayak S;Women;1
1996;USA;United States;40;-100;Cycling;Cycling Track;Men;2
1996;USA;United States;40;-100;Cycling;Mountain Bike;Women;1
1996;USA;United States;40;-100;Equestrian;Dressage;Men;2
1996;USA;United States;40;-100;Equestrian;Dressage;Women;2
1996;USA;United States;40;-100;Equestrian;Eventing;Men;2
1996;USA;United States;40;-100;Equestrian;Eventing;Women;3
1996;USA;United States;40;-100;Equestrian;Jumping;Men;2
1996;USA;United States;40;-100;Equestrian;Jumping;Women;2
1996;USA;United States;40;-100;Football;Football;Women;16
1996;USA;United States;40;-100;Gymnastics;Artistic G.;Men;1
1996;USA;United States;40;-100;Gymnastics;Artistic G.;Women;10
1996;USA;United States;40;-100;Judo;Judo;Men;1
1996;USA;United States;40;-100;Rowing;Rowing;Men;8
1996;USA;United States;40;-100;Rowing;Rowing;Women;4
1996;USA;United States;40;-100;Sailing;Sailing;Men;3
1996;USA;United States;40;-100;Sailing;Sailing;Women;1
1996;USA;United States;40;-100;Shooting;Shooting;Men;2
1996;USA;United States;40;-100;Shooting;Shooting;Women;1
1996;USA;United States;40;-100;Softball;Softball;Women;15
1996;USA;United States;40;-100;Tennis;Tennis;Men;1
1996;USA;United States;40;-100;Tennis;Tennis;Women;3
1996;USA;United States;40;-100;Volleyball;Beach volley.;Men;4
1996;USA;United States;40;-100;Wrestling;Wrestling Free.;Men;5
1996;USA;United States;40;-100;Wrestling;Wrestling Gre-R;Men;3
1996;UZB;Uzbekistan;41,38;64,59;Boxing;Boxing;Men;1
1996;UZB;Uzbekistan;41,38;64,59;Judo;Judo;Men;1
1996;YUG;Yugoslavia;43,92;17,68;Basketball;Basketball;Men;12
1996;YUG;Yugoslavia;43,92;17,68;Shooting;Shooting;Women;2
1996;YUG;Yugoslavia;43,92;17,68;Volleyball;Volleyball;Men;12
1996;ZAM;Zambia;-13,13;27,85;Athletics;Athletics;Men;1
2000;MAR;Morocco;31,79;-7,09;Athletics;Athletics;Men;3
2000;MAR;Morocco;31,79;-7,09;Athletics;Athletics;Women;1
2000;MAR;Morocco;31,79;-7,09;Boxing;Boxing;Men;1
2000;ALG;Algeria;28,03;1,66;Athletics;Athletics;Men;3
2000;ALG;Algeria;28,03;1,66;Athletics;Athletics;Women;1
2000;ALG;Algeria;28,03;1,66;Boxing;Boxing;Men;1
2000;ARG;Argentina;-38,42;-63,62;Hockey;Hockey;Women;16
2000;ARG;Argentina;-38,42;-63,62;Sailing;Sailing;Men;3
2000;ARG;Argentina;-38,42;-63,62;Sailing;Sailing;Women;1
2000;ARM;Armenia;40,07;45,04;Weightlifting;Weightlifting;Men;1
2000;AUS;Australia;-37,81;144,96;Aquatics;Diving;Men;2
2000;AUS;Australia;-37,81;144,96;Aquatics;Diving;Women;2
2000;AUS;Australia;-37,81;144,96;Aquatics;Swimming;Men;29
2000;AUS;Australia;-37,81;144,96;Aquatics;Swimming;Women;17
2000;AUS;Australia;-37,81;144,96;Aquatics;Water polo;Women;13
2000;AUS;Australia;-37,81;144,96;Archery;Archery;Men;1
2000;AUS;Australia;-37,81;144,96;Athletics;Athletics;Men;1
2000;AUS;Australia;-37,81;144,96;Athletics;Athletics;Women;2
2000;AUS;Australia;-37,81;144,96;Basketball;Basketball;Women;12
2000;AUS;Australia;-37,81;144,96;Canoe / Kayak;Canoe / Kayak F;Men;2
2000;AUS;Australia;-37,81;144,96;Canoe / Kayak;Canoe / Kayak F;Women;1
2000;AUS;Australia;-37,81;144,96;Cycling;Cycling Track;Men;8
2000;AUS;Australia;-37,81;144,96;Cycling;Cycling Track;Women;1
2000;AUS;Australia;-37,81;144,96;Equestrian;Eventing;Men;5
2000;AUS;Australia;-37,81;144,96;Gymnastics;Trampoline;Men;1
2000;AUS;Australia;-37,81;144,96;Hockey;Hockey;Men;16
2000;AUS;Australia;-37,81;144,96;Hockey;Hockey;Women;16
2000;AUS;Australia;-37,81;144,96;Judo;Judo;Women;1
2000;AUS;Australia;-37,81;144,96;Rowing;Rowing;Men;19
2000;AUS;Australia;-37,81;144,96;Rowing;Rowing;Women;2
2000;AUS;Australia;-37,81;144,96;Sailing;Sailing;Men;5
2000;AUS;Australia;-37,81;144,96;Sailing;Sailing;Women;2
2000;AUS;Australia;-37,81;144,96;Shooting;Shooting;Men;2
2000;AUS;Australia;-37,81;144,96;Shooting;Shooting;Women;1
2000;AUS;Australia;-37,81;144,96;Softball;Softball;Women;15
2000;AUS;Australia;-37,81;144,96;Taekwondo;Taekwondo;Men;1
2000;AUS;Australia;-37,81;144,96;Taekwondo;Taekwondo;Women;1
2000;AUS;Australia;-37,81;144,96;Tennis;Tennis;Men;2
2000;AUS;Australia;-37,81;144,96;Triathlon;Triathlon;Women;1
2000;AUS;Australia;-37,81;144,96;Volleyball;Beach volley.;Women;2
2000;AUT;Autria;47,52;14,55;Athletics;Athletics;Women;1
2000;AUT;Autria;47,52;14,55;Sailing;Sailing;Men;3
2000;AZE;Azerbaijan;40,14;47,58;Boxing;Boxing;Men;1
2000;AZE;Azerbaijan;40,14;47,58;Shooting;Shooting;Women;1
2000;AZE;Azerbaijan;40,14;47,58;Wrestling;Wrestling Free.;Men;1
2000;BAH;Bahrain;25,03;-78,04;Athletics;Athletics;Women;6
2000;BAR;Barbados;13,19;-59,54;Athletics;Athletics;Men;1
2000;BEL;Belize;50,83;4,47;Cycling;Cycling Track;Men;2
2000;BEL;Belize;50,83;4,47;Cycling;Mountain Bike;Men;1
2000;BEL;Belize;50,83;4,47;Judo;Judo;Women;2
2000;BEL;Belize;50,83;4,47;Tennis;Tennis;Women;2
2000;BLR;Belarus;53,71;27,95;Athletics;Athletics;Men;1
2000;BLR;Belarus;53,71;27,95;Athletics;Athletics;Women;4
2000;BLR;Belarus;53,71;27,95;Gymnastics;Rhythmic G.;Women;7
2000;BLR;Belarus;53,71;27,95;Judo;Judo;Men;1
2000;BLR;Belarus;53,71;27,95;Modern Pentathlon;Modern Pentath.;Men;1
2000;BLR;Belarus;53,71;27,95;Rowing;Rowing;Women;1
2000;BLR;Belarus;53,71;27,95;Shooting;Shooting;Men;3
2000;BLR;Belarus;53,71;27,95;Shooting;Shooting;Women;1
2000;BLR;Belarus;53,71;27,95;Weightlifting;Weightlifting;Men;2
2000;BLR;Belarus;53,71;27,95;Wrestling;Wrestling Gre-R;Men;1
2000;BRA;Brazil;-14,24;-51,93;Aquatics;Swimming;Men;4
2000;BRA;Brazil;-14,24;-51,93;Athletics;Athletics;Men;5
2000;BRA;Brazil;-14,24;-51,93;Basketball;Basketball;Women;12
2000;BRA;Brazil;-14,24;-51,93;Equestrian;Jumping;Men;4
2000;BRA;Brazil;-14,24;-51,93;Judo;Judo;Men;2
2000;BRA;Brazil;-14,24;-51,93;Sailing;Sailing;Men;3
2000;BRA;Brazil;-14,24;-51,93;Volleyball;Beach volley.;Men;2
2000;BRA;Brazil;-14,24;-51,93;Volleyball;Beach volley.;Women;4
2000;BRA;Brazil;-14,24;-51,93;Volleyball;Volleyball;Women;12
